StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Last Seen Flow Element ID,Last Seen Question IDs,Consent Form,S1,S2,S3,S4,HH,HL,LH,LL,CT1,CT2,CT3,CT4,PT1,PT2,PT3,PT4,PKA1,PKA2,PKA3,PKA4,Attention Check,MC_CV1,MC_CV2,MC_ID1,MC_ID2,MC_ID3,AgeGroup,Gender,PriorPurchase,Familiarity,Condition,CV_num,ID_num,CV,ID,CT,PT,PKA,CV_check,ID_check,PKA_c
09/09/2026 10:00,09/09/2026 10:01,IP Address,100,72,TRUE,09/09/2026 10:01,R_4R1x9h9tk8VkPyU,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,7,6,6,7,5,6,6,5,7,7,7,7,Strongly agree,7,7,6,6,7,25-34,Woman,Yes,5,HH,1,1,High,High,6.5,5.5,7,7,6.333333333333333,0.8180894308943092
09/09/2026 13:00,09/09/2026 13:03,IP Address,100,189,TRUE,09/09/2026 13:03,R_2OYVissxPnBzSid,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,5,4,5,5,2,2,2,2,7,7,7,7,Strongly agree,2,2,5,3,5,25-34,Woman,Yes,4,LH,0,1,Low,High,4.75,2,7,2,4.333333333333333,0.8180894308943092
09/09/2026 13:16,09/09/2026 13:18,IP Address,100,114,TRUE,09/09/2026 13:18,R_1pXEHkc3ZwsJ9ZW,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,4,3,4,4,5,4,4,4,7,7,7,7,Strongly agree,7,7,3,1,1,25-34,Woman,No,5,HL,1,0,High,Low,3.75,4.25,7,7,1.6666666666666667,0.8180894308943092
09/09/2026 15:15,09/09/2026 15:17,IP Address,100,158,TRUE,09/09/2026 15:17,R_9PaYTxoxMj9Dtkt,NA,NA,NA,NA,anonymous,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,5,5,6,6,6,4,4,4,5,5,5,5,Strongly agree,5,5,6,6,5,25-34,Woman,Yes,3,LH,0,1,Low,High,5.5,4.5,5,5,5.666666666666667,-1.1819105691056908
09/09/2026 16:13,09/09/2026 16:17,IP Address,100,207,TRUE,09/09/2026 16:17,R_7sztfXAPemskvfx,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,1,1,1,1,1,1,1,1,6,6,6,6,Strongly agree,5,6,1,1,1,25-34,Man,No,1,HL,1,0,High,Low,1,1,6,5.5,1,-0.1819105691056908
09/09/2026 16:29,09/09/2026 16:31,IP Address,100,122,TRUE,09/09/2026 16:31,R_6Sc8jIbS9T8FaRO,NA,NA,NA,NA,anonymous,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Several times a week,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,7,6,6,7,7,6,6,7,7,6,6,6,Strongly agree,7,6,7,7,7,18-24,Woman,Yes,6,HH,1,1,High,High,6.5,6.5,6.25,6.5,7,0.06808943089430919
09/09/2026 16:33,09/09/2026 16:35,IP Address,100,141,TRUE,09/09/2026 16:35,R_7E7eHK7kC17Sw4f,NA,NA,NA,NA,anonymous,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,6,6,6,6,7,7,7,7,7,7,7,7,Strongly agree,7,6,6,7,7,35-44,Man,Yes,7,HH,1,1,High,High,6,7,7,6.5,6.666666666666667,0.8180894308943092
09/09/2026 17:09,09/09/2026 17:13,IP Address,100,199,TRUE,09/09/2026 17:13,R_9LU4552mqVFYajf,NA,NA,NA,NA,qr,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,4,3,5,5,2,4,5,5,7,7,7,7,Strongly agree,4,7,5,5,5,35-44,Man,Not sure / Cannot remember,3,HL,1,0,High,Low,4.25,4,7,5.5,5,0.8180894308943092
09/09/2026 17:22,09/09/2026 17:24,IP Address,100,110,TRUE,09/09/2026 17:24,R_7M0bGP3Nb8zJYIg,NA,NA,NA,NA,anonymous,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,6,6,6,6,6,6,6,6,7,7,7,6,Strongly agree,7,7,7,7,7,25-34,Woman,Yes,7,HH,1,1,High,High,6,6,6.75,7,7,0.5680894308943092
09/09/2026 17:25,09/09/2026 17:27,IP Address,100,113,TRUE,09/09/2026 17:27,R_5uNBB9FbyrIB6pw,NA,NA,NA,NA,qr,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,7,7,7,7,7,7,7,7,5,6,7,7,Strongly agree,7,7,7,7,7,25-34,Man,Yes,6,HL,1,0,High,Low,7,7,6.25,7,7,0.06808943089430919
09/09/2026 17:25,09/09/2026 17:27,IP Address,100,141,TRUE,09/09/2026 17:27,R_5dyXDr9QkavA8P9,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Several times a week,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,4,5,4,3,5,5,5,5,7,7,7,7,Strongly agree,6,6,4,2,4,18-24,Prefer not to say,No,4,LH,0,1,Low,High,4,5,7,6,3.3333333333333335,0.8180894308943092
09/09/2026 17:41,09/09/2026 17:46,IP Address,100,272,TRUE,09/09/2026 17:46,R_4cthehX2ENKIVjR,NA,NA,NA,NA,qr,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,5,6,6,5,6,6,7,6,5,6,5,4,Strongly agree,4,5,5,5,5,45 or above,Man,No,4,LL,0,0,Low,Low,5.5,6.25,5,4.5,5,-1.1819105691056908
09/09/2026 18:37,09/09/2026 18:39,IP Address,100,111,TRUE,09/09/2026 18:39,R_4YnfaOECXsXh8yl,NA,NA,NA,NA,anonymous,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,7,7,7,7,7,7,7,7,7,7,7,7,Strongly agree,7,7,7,7,7,25-34,Man,Not sure / Cannot remember,7,HH,1,1,High,High,7,7,7,7,7,0.8180894308943092
09/09/2026 19:02,09/09/2026 19:05,IP Address,100,178,TRUE,09/09/2026 19:05,R_3oqeyLjnTv0x0ng,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,4,3,3,2,3,5,4,5,6,6,6,6,Strongly agree,3,3,2,2,3,45 or above,Woman,No,6,HL,1,0,High,Low,3,4.25,6,3,2.3333333333333335,-0.1819105691056908
09/09/2026 19:19,09/09/2026 19:21,IP Address,100,92,TRUE,09/09/2026 19:21,R_3bW40sFXuVojHBT,NA,NA,NA,NA,anonymous,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Several times a week,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,6,6,7,7,7,7,7,7,7,7,7,7,Strongly agree,7,7,7,7,7,25-34,Woman,Yes,6,LL,0,0,Low,Low,6.5,7,7,7,7,0.8180894308943092
09/09/2026 20:08,09/09/2026 20:11,IP Address,100,147,TRUE,09/09/2026 20:11,R_3oBwjVv9Q0kI1mp,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,4,4,4,4,4,4,4,4,6,7,6,6,Strongly agree,4,4,5,3,5,45 or above,Woman,Yes,6,LH,0,1,Low,High,4,4,6.25,4,4.333333333333333,0.06808943089430919
09/09/2026 21:23,09/09/2026 21:25,IP Address,100,137,TRUE,09/09/2026 21:25,R_4Sc2rE8tDDQd6q5,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,6,5,5,5,2,2,2,2,3,4,4,5,Strongly agree,3,3,4,5,5,18-24,Man,No,2,HH,1,1,High,High,5.25,2,4,3,4.666666666666667,-2.181910569105691
09/09/2026 22:31,09/09/2026 22:33,IP Address,100,126,TRUE,09/09/2026 22:33,R_9VpqkQ8zuRIeVBn,NA,NA,NA,NA,anonymous,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,3,4,3,3,2,3,4,4,7,7,7,7,Strongly agree,7,7,5,3,6,25-34,Woman,Yes,5,LH,0,1,Low,High,3.25,3.25,7,7,4.666666666666667,0.8180894308943092
09/09/2026 22:37,09/09/2026 22:39,IP Address,100,133,TRUE,09/09/2026 22:39,R_1P5f7wNyCPJzxK6,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,2,2,4,2,3,4,5,5,7,7,7,7,Strongly agree,6,6,5,3,3,25-34,Man,Yes,3,LH,0,1,Low,High,2.5,4.25,7,6,3.6666666666666665,0.8180894308943092
09/09/2026 22:48,09/09/2026 22:52,IP Address,100,203,TRUE,09/09/2026 22:52,R_9iX6kLfreiAt7za,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,5,5,5,4,5,6,5,4,6,6,5,6,Strongly agree,7,7,5,2,3,45 or above,Man,No,1,HL,1,0,High,Low,4.75,5,5.75,7,3.3333333333333335,-0.4319105691056908
09/09/2026 23:06,09/09/2026 23:08,IP Address,100,146,TRUE,09/09/2026 23:08,R_4EmKoEwvKemT5pW,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,3,4,4,4,4,4,3,3,6,6,6,6,Strongly agree,4,4,3,2,4,18-24,Woman,Yes,4,LL,0,0,Low,Low,3.75,3.5,6,4,3,-0.1819105691056908
09/09/2026 23:03,09/09/2026 23:09,IP Address,100,369,TRUE,09/09/2026 23:09,R_9SwRO42w4Q1Gcdb,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,2,3,2,3,4,3,3,4,5,5,6,5,Strongly agree,5,5,3,3,3,18-24,Woman,Not sure / Cannot remember,3,LL,0,0,Low,Low,2.5,3.5,5.25,5,3,-0.9319105691056908
09/09/2026 23:08,09/09/2026 23:11,IP Address,100,195,TRUE,09/09/2026 23:11,R_9I47IqKSu8dOiBl,NA,NA,NA,NA,anonymous,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,3,3,4,4,3,5,5,5,5,5,5,6,Strongly agree,4,5,3,3,3,25-34,Woman,Yes,2,HL,1,0,High,Low,3.5,4.5,5.25,4.5,3,-0.9319105691056908
09/09/2026 23:27,09/09/2026 23:30,IP Address,100,216,TRUE,09/09/2026 23:30,R_9ltr1wBM3uaxyoX,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,5,5,5,5,3,2,4,4,7,7,7,7,Strongly agree,4,5,5,4,6,45 or above,Man,Yes,2,LH,0,1,Low,High,5,3.25,7,4.5,5,0.8180894308943092
10/09/2026 00:10,10/09/2026 00:13,IP Address,100,209,TRUE,10/09/2026 00:13,R_9bsRedkIQP9c0V3,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,5,6,6,6,4,4,4,4,6,6,6,6,Strongly agree,5,6,6,5,6,25-34,Woman,Yes,5,HH,1,1,High,High,5.75,4,6,5.5,5.666666666666667,-0.1819105691056908
10/09/2026 00:40,10/09/2026 00:43,IP Address,100,191,TRUE,10/09/2026 00:43,R_4phBIiyccK0zeW1,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,5,4,4,4,4,2,2,4,7,7,7,7,Strongly agree,7,6,2,1,1,18-24,Man,Yes,3,HL,1,0,High,Low,4.25,3,7,6.5,1.3333333333333333,0.8180894308943092
10/09/2026 01:11,10/09/2026 01:15,IP Address,100,202,TRUE,10/09/2026 01:15,R_3L4QFDKIB1ASwa5,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,5,5,4,5,5,5,5,5,6,6,6,6,Strongly agree,6,3,3,3,5,35-44,Man,No,2,LH,0,1,Low,High,4.75,5,6,4.5,3.6666666666666665,-0.1819105691056908
10/09/2026 01:36,10/09/2026 01:42,IP Address,100,325,TRUE,10/09/2026 01:42,R_8mC8RUdnEn5j5sF,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,4,5,3,5,2,2,4,3,6,7,6,7,Strongly agree,7,6,5,4,5,25-34,Woman,Yes,1,HH,1,1,High,High,4.25,2.75,6.5,6.5,4.666666666666667,0.3180894308943092
10/09/2026 01:58,10/09/2026 02:01,IP Address,100,164,TRUE,10/09/2026 02:01,R_4GlQ91xVZAXH0gF,NA,NA,NA,NA,qr,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,4,4,4,4,4,4,4,4,4,4,4,4,Strongly agree,4,4,4,4,4,Prefer not to say,Man,Not sure / Cannot remember,4,LH,0,1,Low,High,4,4,4,4,4,-2.181910569105691
10/09/2026 04:52,10/09/2026 04:55,IP Address,100,179,TRUE,10/09/2026 04:55,R_2rjZC1L43kEHT3S,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,6,4,3,2,4,3,3,3,7,7,7,7,Strongly agree,7,7,1,1,1,25-34,Woman,No,3,LL,0,0,Low,Low,3.75,3.25,7,7,1,0.8180894308943092
10/09/2026 04:55,10/09/2026 04:58,IP Address,100,181,TRUE,10/09/2026 04:58,R_91HTn1f3A88uqv0,NA,NA,NA,NA,anonymous,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,1,2,2,2,4,4,4,4,7,7,7,7,Strongly agree,7,3,2,2,4,25-34,Woman,Yes,5,HL,1,0,High,Low,1.75,4,7,5,2.6666666666666665,0.8180894308943092
10/09/2026 04:56,10/09/2026 05:00,IP Address,100,210,TRUE,10/09/2026 05:00,R_2IH4elge8OV9j9v,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,6,3,4,4,3,4,4,4,7,7,7,7,Strongly agree,7,4,4,1,1,25-34,Woman,Yes,6,LL,0,0,Low,Low,4.25,3.75,7,5.5,2,0.8180894308943092
10/09/2026 05:04,10/09/2026 05:06,IP Address,100,111,TRUE,10/09/2026 05:06,R_946jLlmFwwaGvqf,NA,NA,NA,NA,qr,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,3,3,3,3,3,3,3,3,7,7,5,6,Strongly agree,5,5,3,3,5,25-34,Woman,No,7,HH,1,1,High,High,3,3,6.25,5,3.6666666666666665,0.06808943089430919
10/09/2026 05:05,10/09/2026 05:10,IP Address,100,296,TRUE,10/09/2026 05:10,R_207eTE3pMtHW7dh,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Once a week,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,1,2,2,2,3,2,2,2,7,7,7,7,Strongly agree,1,5,2,3,3,45 or above,Man,No,1,LH,0,1,Low,High,1.75,2.25,7,3,2.6666666666666665,0.8180894308943092
10/09/2026 05:09,10/09/2026 05:12,IP Address,100,195,TRUE,10/09/2026 05:12,R_81R6caZ8O1PM4uP,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,4,3,2,2,4,4,4,4,7,6,7,6,Strongly agree,2,2,2,1,2,35-44,Man,No,3,HL,1,0,High,Low,2.75,4,6.5,2,1.6666666666666667,0.3180894308943092
10/09/2026 05:41,10/09/2026 05:46,IP Address,100,313,TRUE,10/09/2026 05:46,R_2hxLuvlWvuOU2KY,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Several times a week,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,5,5,5,1,2,4,4,4,7,7,7,7,Strongly agree,6,3,5,4,5,35-44,Woman,Yes,7,HH,1,1,High,High,4,3.5,7,4.5,4.666666666666667,0.8180894308943092
10/09/2026 05:42,10/09/2026 05:53,IP Address,100,640,TRUE,10/09/2026 05:53,R_2iWQ8Wc8Ba8yUFD,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,4,3,3,3,4,4,3,4,5,5,5,4,Strongly agree,6,5,2,2,2,45 or above,Woman,Yes,3,HL,1,0,High,Low,3.25,3.75,4.75,5.5,2,-1.4319105691056908
10/09/2026 05:56,10/09/2026 05:58,IP Address,100,126,TRUE,10/09/2026 05:58,R_7GczW8ugN3QpAKf,NA,NA,NA,NA,anonymous,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,7,7,7,7,7,7,7,7,7,7,7,7,Strongly agree,7,7,7,7,7,35-44,Woman,Yes,7,LH,0,1,Low,High,7,7,7,7,7,0.8180894308943092
10/09/2026 06:25,10/09/2026 06:27,IP Address,100,142,TRUE,10/09/2026 06:27,R_8m9sELTrwdWxnec,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,1,7,7,7,4,4,4,5,6,5,5,6,Strongly agree,1,1,6,2,6,18-24,Man,Yes,4,LL,0,0,Low,Low,5.5,4.25,5.5,1,4.666666666666667,-0.6819105691056908
10/09/2026 06:27,10/09/2026 06:31,IP Address,100,223,TRUE,10/09/2026 06:31,R_4rMPMAhXnM781Jj,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,2,2,4,3,4,3,3,5,6,6,6,5,Strongly agree,5,5,4,3,5,35-44,Man,Yes,2,HL,1,0,High,Low,2.75,3.75,5.75,5,4,-0.4319105691056908
10/09/2026 07:50,10/09/2026 07:55,IP Address,100,275,TRUE,10/09/2026 07:55,R_4yNwyUpgmxzEg4p,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,2,4,4,2,2,2,2,4,5,5,6,7,Strongly agree,2,2,4,4,4,35-44,Woman,Yes,3,LH,0,1,Low,High,3,2.5,5.75,2,4,-0.4319105691056908
10/09/2026 08:16,10/09/2026 08:19,IP Address,100,136,TRUE,10/09/2026 08:19,R_85u2f8tgbGP7NKK,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,2,1,3,1,6,5,4,6,7,7,7,7,Strongly agree,7,7,5,3,5,18-24,Woman,Yes,6,HH,1,1,High,High,1.75,5.25,7,7,4.333333333333333,0.8180894308943092
10/09/2026 08:45,10/09/2026 08:47,IP Address,100,121,TRUE,10/09/2026 08:47,R_8KooysDw4ttdJKw,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,2,2,3,3,2,2,2,2,6,7,7,7,Strongly agree,7,6,1,1,2,25-34,Woman,Yes,2,LL,0,0,Low,Low,2.5,2,6.75,6.5,1.3333333333333333,0.5680894308943092
10/09/2026 09:20,10/09/2026 09:23,IP Address,100,198,TRUE,10/09/2026 09:23,R_2eTrlOkOFd30iHv,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,3,2,5,3,3,3,5,4,7,7,7,7,Strongly agree,6,7,5,5,5,25-34,Woman,Not sure / Cannot remember,4,LH,0,1,Low,High,3.25,3.75,7,6.5,5,0.8180894308943092
10/09/2026 09:30,10/09/2026 09:35,IP Address,100,326,TRUE,10/09/2026 09:35,R_8MPNdLkrXHFjLV3,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,5,5,4,4,4,6,6,6,7,7,7,7,Strongly agree,7,7,7,7,6,25-34,Woman,Not sure / Cannot remember,5,HH,1,1,High,High,4.5,5.5,7,7,6.666666666666667,0.8180894308943092
10/09/2026 10:47,10/09/2026 10:52,IP Address,100,255,TRUE,10/09/2026 10:52,R_9luXO0dweN7gR67,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,1,1,1,1,1,4,2,4,7,7,7,7,Strongly agree,4,6,2,1,2,18-24,Woman,No,7,LL,0,0,Low,Low,1,2.75,7,5,1.6666666666666667,0.8180894308943092
10/09/2026 11:22,10/09/2026 11:25,IP Address,100,188,TRUE,10/09/2026 11:25,R_2pl2tO19UhN5Hn8,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,1,1,1,1,1,1,6,5,7,7,7,7,Strongly agree,7,3,1,1,1,18-24,Man,No,2,HL,1,0,High,Low,1,3.25,7,5,1,0.8180894308943092
10/09/2026 12:45,10/09/2026 13:21,IP Address,100,2154,TRUE,10/09/2026 13:21,R_4rKiTGNgjK51atH,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,4,1,1,1,4,1,1,1,7,7,7,7,Strongly agree,1,1,1,1,2,25-34,Woman,Yes,6,LH,0,1,Low,High,1.75,1.75,7,1,1.3333333333333333,0.8180894308943092
10/09/2026 14:20,10/09/2026 14:22,IP Address,100,178,TRUE,10/09/2026 14:22,R_7HwDGT4KAr6a081,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,5,6,6,5,4,2,2,4,7,7,7,7,Strongly agree,7,7,6,4,5,35-44,Woman,Yes,7,HH,1,1,High,High,5.5,3,7,7,5,0.8180894308943092
10/09/2026 15:11,10/09/2026 15:15,IP Address,100,248,TRUE,10/09/2026 15:15,R_2hSayVodMjjdu5b,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Several times a week,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,5,4,4,4,5,4,4,4,6,6,6,6,Strongly agree,6,6,5,4,5,18-24,Woman,Yes,4,HH,1,1,High,High,4.25,4.25,6,6,4.666666666666667,-0.1819105691056908
10/09/2026 15:33,10/09/2026 15:39,IP Address,100,372,TRUE,10/09/2026 15:39,R_2g5bcC7S2OTR8hU,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,Please confirm you have read the post before continuing.,NA,5,5,6,6,4,5,5,5,7,7,7,7,Strongly agree,5,6,6,5,6,35-44,Woman,Yes,6,LH,0,1,Low,High,5.5,4.75,7,5.5,5.666666666666667,0.8180894308943092
09/09/2026 05:40,10/09/2026 17:54,IP Address,100,130447,TRUE,10/09/2026 17:54,R_4hGYYXqFeBiTXuH,NA,NA,NA,NA,anonymous,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Several times a week,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,6,4,4,6,6,7,6,6,7,7,7,7,Strongly agree,7,7,7,7,7,Prefer not to say,Woman,Not sure / Cannot remember,3,HL,1,0,High,Low,5,6.25,7,7,7,0.8180894308943092
10/09/2026 18:55,10/09/2026 19:00,IP Address,100,313,TRUE,10/09/2026 19:00,R_6PHOVwjI3FwT9mT,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,2,3,4,3,2,2,2,2,7,7,6,7,Strongly agree,2,2,1,1,2,45 or above,Man,Yes,4,LL,0,0,Low,Low,3,2,6.75,2,1.3333333333333333,0.5680894308943092
10/09/2026 21:05,10/09/2026 21:09,IP Address,100,242,TRUE,10/09/2026 21:09,R_9aXqW0DW3yggBIN,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,NA,NA,Please confirm you have read the post before continuing.,4,5,5,5,4,4,5,6,7,7,6,7,Strongly agree,7,6,5,2,3,25-34,Man,No,2,LL,0,0,Low,Low,4.75,4.75,6.75,6.5,3.3333333333333335,0.5680894308943092
10/09/2026 23:07,10/09/2026 23:10,IP Address,100,193,TRUE,10/09/2026 23:10,R_2ilhlQc9YIxotL5,NA,NA,NA,NA,qr,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,6,4,5,5,4,3,4,4,6,6,6,6,Strongly agree,4,6,5,6,6,25-34,Man,Yes,4,HH,1,1,High,High,5,3.75,6,5,5.666666666666667,-0.1819105691056908
11/09/2026 01:20,11/09/2026 01:26,IP Address,100,347,TRUE,11/09/2026 01:26,R_4Z4h4TAzCfP8qtz,NA,NA,NA,NA,anonymous,EN,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,NA,Please confirm you have read the post before continuing.,NA,NA,7,7,7,7,2,3,1,4,7,7,7,7,Strongly agree,5,5,5,5,5,25-34,Woman,Yes,5,HL,1,0,High,Low,7,2.5,7,5,5,0.8180894308943092
11/09/2026 03:00,11/09/2026 03:04,IP Address,100,195,TRUE,11/09/2026 03:04,R_2kyTCq1dgW3V97O,NA,NA,NA,NA,anonymous,ZH-S,FL_EOS_ID,NA,I agree,Yes,Yes,Daily,Yes,Please confirm you have read the post before continuing.,NA,NA,NA,5,5,6,5,3,3,3,3,5,6,6,5,Strongly agree,5,5,5,5,3,25-34,Man,Yes,2,HH,1,1,High,High,5.25,3,5.5,5,4.333333333333333,-0.6819105691056908
